"result_name","result_value","result_interpretation","interpretation","sens_interpretation","yearrec","siteID","accessionID"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","32","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","8","Intermediate","Susceptible","Resistant",2019,"Site 84","4650"
"Neomycin","32","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","8","Intermediate","Susceptible","Resistant",2019,"Site 84","4650"
"Neomycin","32","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","1","Intermediate","Resistant","Resistant",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","<= 0.5000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","32","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","8","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tiamulin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tilmicosin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","> 32.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","0.5","Intermediate","Susceptible","Resistant",2019,"Site 84","4650"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Spectinomycin","<= 8.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","<= 2.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Florfenicol","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 84","4650"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 84","4650"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 84","4650"
